5
3277, 431, 431
3278, 472, 451
3278, 450, 451
3278, 424, 444
3279, 444, 444
3279, 468, 448
3279, 459, 449
3280, 409, 444
3280, 417, 441
3280, 448, 442
3280, 459, 445
3280, 477, 445
3281, 451, 445
3281, 450, 448
3281, 420, 445
3281, 450, 444
3282, 502, 448
3282, 475, 454
3282, 455, 458
3283, 490, 462
3283, 504, 467
3283, 416, 461
3283, 466, 462
3284, 517, 469
3284, 501, 477
3284, 508, 483
3284, 445, 477
3286, 428, 473
3286, 403, 467
3286, 422, 461
3286, 459, 456
3287, 422, 457
3287, 448, 455
3287, 490, 452
3288, 504, 452
3288, 439, 446
3288, 478, 449
3288, 461, 452
3288, 446, 456
3288, 458, 460
3289, 502, 464
3289, 470, 469
3289, 485, 473
3289, 476, 471
3289, 417, 463
3289, 452, 464
3289, 472, 463
3289, 463, 464
3289, 533, 472
3290, 469, 473
3290, 433, 467
3290, 471, 467
3290, 444, 463
3290, 438, 459
3290, 519, 469
3290, 468, 471
3290, 468, 470
3291, 464, 470
3291, 405, 457
3291, 451, 456
3291, 482, 461
3291, 479, 461
3291, 515, 468
3291, 494, 474
3291, 438, 466
3291, 461, 465
3292, 436, 462
3292, 446, 460
3292, 514, 471
3292, 486, 475
3292, 464, 473
3292, 472, 472
3292, 403, 461
3292, 436, 455
3292, 489, 460
3293, 475, 462
3293, 495, 468
3293, 489, 472
3293, 398, 460
3293, 452, 457
3293, 439, 454
3293, 472, 454
3293, 524, 466
3294, 504, 473
3294, 466, 471
3294, 477, 471
3294, 430, 465
3294, 443, 460
3294, 511, 471
3294, 486, 475
3294, 490, 480
3294, 517, 484
3295, 429, 475
3295, 476, 472
3295, 474, 473
3295, 442, 469
3295, 499, 476
3295, 493, 481
3295, 459, 476
3295, 481, 476
3296, 446, 471
3296, 437, 463
3296, 494, 470
3296, 480, 470
3296, 467, 469
3296, 501, 475
3296, 430, 468
3296, 448, 464
3296, 486, 467
3297, 452, 464
3297, 483, 467
3297, 510, 475
3297, 454, 471
3297, 480, 471
3297, 474, 471
3297, 455, 467
3297, 497, 473
3298, 479, 477
3298, 472, 475
3298, 510, 481
3298, 468, 479
3298, 433, 472
3298, 498, 476
3298, 439, 472
3298, 489, 474
3298, 501, 478
3299, 437, 472
3299, 456, 470
3299, 484, 471
3299, 430, 463
3299, 513, 468
3299, 498, 474
3299, 457, 470
3299, 482, 474
3259, 489, 474
3260, 480, 472
3260, 443, 473
3260, 447, 472
3261, 472, 471
3261, 437, 471
3261, 465, 467
3262, 512, 468
3262, 484, 471
3262, 467, 469
3262, 542, 474
3262, 514, 478
3263, 486, 482
3263, 501, 488
3263, 492, 490
3263, 497, 496
3264, 502, 499
3264, 476, 496
3264, 484, 496
3265, 419, 491
3265, 438, 480
3265, 470, 476
3265, 406, 468
3266, 447, 463
3266, 468, 460
3266, 452, 456
3266, 444, 450
3266, 455, 448
3267, 466, 446
3267, 438, 448
3267, 444, 449
3268, 451, 447
3268, 497, 456
3268, 534, 464
3269, 456, 463
3269, 474, 465
3269, 430, 464
3269, 385, 457
3269, 346, 445
3270, 370, 438
3270, 362, 430
3270, 357, 421
3270, 357, 407
3271, 366, 390
3271, 403, 385
3271, 428, 380
3272, 452, 382
3272, 407, 384
3272, 373, 387
3272, 448, 395
3273, 415, 400
3273, 393, 404
3273, 432, 411
3273, 411, 416
3273, 420, 417
3274, 402, 415
3274, 414, 411
3274, 442, 415
3275, 410, 418
3275, 435, 417
3275, 415, 417
3276, 443, 422
3276, 441, 423
3276, 393, 421
3277, 432, 422
3277, 449, 427