5
28414, 485, 485
28414, 494, 489
28414, 464, 481
28414, 515, 489
28414, 480, 487
28414, 441, 479
28414, 503, 483
28416, 469, 481
28416, 459, 478
28416, 525, 483
28416, 482, 483
28416, 490, 482
28416, 480, 484
28416, 431, 476
28416, 443, 472
28416, 510, 479
28417, 452, 474
28417, 533, 480
28417, 480, 482
28417, 455, 475
28376, 513, 478
28377, 471, 476
28377, 485, 477
28377, 492, 483
28377, 484, 487
28377, 489, 485
28378, 471, 487
28378, 489, 482
28378, 495, 484
28378, 468, 485
28379, 460, 480
28379, 466, 479
28379, 485, 479
28380, 507, 481
28380, 521, 485
28380, 533, 489
28380, 499, 492
28381, 540, 497
28381, 557, 503
28381, 483, 505
28381, 508, 509
28381, 522, 515
28382, 541, 521
28382, 514, 521
28382, 472, 516
28383, 470, 510
28383, 474, 508
28383, 495, 503
28384, 505, 498
28384, 531, 503
28384, 481, 500
28384, 520, 500
28384, 485, 494
28385, 512, 494
28385, 520, 499
28385, 510, 503
28385, 531, 509
28386, 522, 511
28386, 574, 518
28386, 556, 521
28387, 536, 526
28387, 514, 526
28387, 504, 527
28387, 555, 532
28388, 518, 532
28388, 472, 528
28388, 562, 531
28388, 555, 534
28388, 525, 529
28389, 501, 524
28389, 532, 523
28389, 568, 529
28390, 558, 534
28390, 599, 539
28390, 578, 545
28391, 563, 554
28391, 578, 555
28391, 571, 557
28392, 543, 559
28392, 560, 565
28392, 561, 567
28393, 508, 561
28393, 466, 552
28393, 477, 540
28394, 506, 533
28394, 520, 529
28394, 491, 520
28395, 524, 515
28396, 432, 504
28396, 475, 496
28396, 502, 490
28396, 455, 484
28397, 450, 483
28397, 416, 477
28397, 456, 472
28397, 471, 467
28398, 478, 465
28398, 422, 455
28398, 435, 456
28399, 462, 454
28399, 429, 447
28399, 445, 446
28399, 454, 446
28400, 506, 455
28400, 541, 464
28400, 540, 471
28400, 508, 474
28400, 471, 479
28401, 478, 483
28401, 528, 490
28401, 431, 490
28402, 512, 496
28402, 540, 505
28402, 514, 506
28403, 474, 499
28403, 505, 496
28403, 518, 497
28403, 522, 502
28403, 534, 507
28404, 474, 502
28404, 492, 508
28404, 520, 509
28405, 465, 501
28405, 449, 495
28405, 497, 497
28405, 474, 494
28405, 512, 493
28405, 531, 494
28405, 468, 488
28405, 467, 487
28406, 485, 486
28406, 472, 482
28406, 508, 486
28406, 516, 493
28406, 464, 489
28406, 499, 492
28406, 468, 487
28406, 461, 480
28406, 501, 484
28407, 500, 487
28407, 504, 489
28407, 517, 493
28407, 444, 487
28407, 439, 479
28407, 455, 478
28407, 443, 473
28407, 480, 474
28408, 575, 485
28408, 468, 482
28408, 506, 483
28408, 448, 477
28408, 422, 468
28408, 493, 472
28408, 515, 480
28408, 477, 482
28408, 535, 491
28409, 473, 491
28409, 454, 479
28409, 494, 481
28409, 436, 474
28409, 491, 479
28409, 522, 489
28409, 479, 487
28409, 483, 484
28410, 471, 483
28410, 409, 471
28410, 478, 471
28410, 498, 476
28410, 508, 477
28410, 533, 487
28410, 472, 485
28410, 419, 475
28410, 466, 473
28411, 465, 471
28411, 493, 474
28411, 556, 488
28411, 465, 487
28411, 467, 484
28411, 458, 479
28411, 419, 468
28411, 481, 468
28412, 522, 479
28412, 491, 481
28412, 520, 487
28412, 477, 485
28412, 435, 473
28412, 477, 474
28412, 478, 475
28412, 468, 476
28412, 536, 488
28413, 493, 489
28413, 454, 482
28413, 478, 481
28413, 420, 471
28413, 476, 471
28413, 529, 480
28413, 484, 481
28413, 499, 483
28414, 485, 485
28414, 432, 475
